	Code	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A137012	A143003	A145016	A147011	A148006	A155004	A159003	A170001	A171003	A174001	A180002	A192014	A203003	A211001	A213001	A214003	A214004	A228001	A237001	A250001	A278005	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Quinic acid, 5-caffeoyl-, trans-	Sinapic acid, trans-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerophosphoglycerol	Phosphoenolpyruvic acid	Phosphoric acid	Phosphoric acid monomethyl ester	Ascorbic acid	Dehydroascorbic acid dimer	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
14054if_46	FNR60	3.098102234	2.674002767	5.967097032	3.246553606	2.674220898	3.502126171	4.173504018	3.546256926	0.098200375	1.742220804	2.197575393	8.53573471	1.006776662	5.606358533	1.061679773	1.50649573	1.874475022	1.890010788	3.520310801	0.558316221	3.768689388	3.561258066	7.933867397	6.736296807	2.939708068	8.046578079	2.234451087	2.478393679	7.469998888	2.587079536	2.70203191	4.186732271	1.842232933	3.907207587	2.316125995	1.369778679	7.880859425	0.287680487	3.50222614	2.189338135	6.448694995	3.262173197	3.972097517	4.329849551	2.10524898	5.419537697	4.95172372	6.031679355	1.201469972	4.11826651	6.381361192	1.610960806	3.034138525	3.57189828	0.768716013	3.378751988	0.313395638	2.436140823	2.25004238	2.364531767	1.321806769	13.38590824	4.315663564	1.922439105	3.002507341	1.301512665	5.782360405	5.171595043	1.759532003	2.125947245	2.057273618	1.795522322	4.870827315	7.895514342	0.702668692	4.787997577	16.12750978	13.31297784	3.923238699	1.752060905	18.24795924
14061if_35	FNR60	8.611142602	3.331578958	5.379908261	5.194388292	3.469511608	4.077727015	4.416020052	2.620823861	0.010836783	1.499483457	0.48488439	9.512680826	0.665963069	3.845071423	0.723363977	1.594044111	2.399779087	0.405983635	0.623899413	0.931162454	1.799008131	2.898239094	7.550464202	5.996546253	3.454906695	6.761024234	1.703049708	0.326605534	7.411523016	3.70545193	3.929536264	5.462726136	1.93757329	5.223107531	2.262750745	0.382452873	9.550992254	0.31204851	5.052021344	3.977807685	8.088022585	4.713283681	5.440291205	6.670645355	1.833672217	4.346743352	4.823755755	6.214661175	1.101948604	6.344150848	7.480065442	2.020763385	3.041813867	3.677823721	0.771245835	3.749911298	0.221319676	2.127761058	2.897327489	2.149190912	1.923925494	22.60527817	5.143672332	1.640014246	3.74336131	0.743167541	7.304064546	5.017669867	1.685872917	1.9881882	1.729645908	1.849126729	6.088299932	8.891341779	0.763966355	4.767446995	22.92590222	21.37883851	3.895237585	2.168601152	18.94799736
14069if_28	FNR60	0.398659522	2.450833729	4.965894416	4.784050677	2.66228587	3.210728734	3.924864978	3.320614988	0.042362407	0.263703244	0.611916852	4.740281733	0.456337146	2.355354057	0.285457149	1.316819578	0.790082125	0.244710269	0.256454699	0.536357672	1.047438348	1.3810232	6.076142312	5.248297865	3.633067656	6.412344321	1.102590006	0.510407941	6.1021581	3.619723548	3.767512068	7.202064254	0.74088959	4.373918329	0.305721118	0.361648619	9.274829049	0.961433317	3.812621221	0.97301903	7.175044103	2.53021869	2.790739089	3.342487661	1.540439349	2.928595297	5.575132401	4.084166168	1.001171993	6.432467655	5.85419491	1.376638038	2.558405484	0.995099378	0.807924273	2.055961771	0.485540918	0.588582117	1.44113263	2.829595425	1.835500877	15.24301758	3.820074383	1.288124901	2.746827263	0.173894308	6.116255576	5.024805091	0.946023644	1.247174161	2.262777892	0.601162558	4.289986372	6.655794765	0.5316958	2.471941948	7.673480613	6.876138904	3.412212403	1.866123509	20.94447426
14084if_14	FNR60	4.564195878	1.660225237	5.126986997	5.524600874	0.627729136	3.64085989	5.45195884	3.286184228	0.034527866	2.428625324	0.987931996	0.364458556	1.539996867	2.101873424	0.511781316	1.347920134	0.147899022	0.35948482	0.506633568	1.887536695	0.901364317	2.016910289	7.727918553	7.045096049	3.44631132	8.470358818	1.744177649	2.221061956	7.961294474	3.506238025	3.744433405	6.31895949	3.757174782	4.947981308	3.447867208	0.56243778	9.634641878	0.101034788	3.35417534	0.572367396	9.960463131	2.311701482	2.872810186	3.377006461	1.601682637	3.881088954	6.704989749	4.771122215	0.925860909	4.134300322	5.925203755	1.770048846	1.813653905	1.474131935	0.546771291	1.154208379	0.30488969	0.519295319	0.517009285	1.55931154	2.791012178	13.41232852	3.807924833	1.510691291	2.304015431	0.706468494	7.050247049	6.018851319	1.72798558	2.537706115	2.413057609	0.772662309	6.598843279	5.841072953	0.755387159	3.732253028	3.874811237	2.252149953	3.446160359	2.385686278	22.4849464
14088if_53	FNR60	0.908546486	1.030921944	4.474199138	3.62679402	1.273788206	1.682675638	2.79831854	3.621014029	1.2768889	2.504462659	0.754297142	9.691412962	0.676238843	3.871690439	1.106836648	0.991303761	1.421792212	0.868006865	0.672787727	0.554713848	2.375266033	3.399734035	6.920897776	5.091006921	2.566730587	5.666335264	1.046319463	0.580081375	6.8454033	3.469895266	3.362695467	6.230512429	1.270638516	4.350716688	1.895338451	0.503572198	8.660235642	0.104478096	2.133635754	2.642370894	7.118119638	4.711469365	6.449302612	6.754143469	1.485609789	3.708573801	5.127224411	2.862996292	1.10265861	10.13706322	5.284753585	1.128526329	1.69640925	2.340356248	0.612768913	0.632123081	0.083523459	0.706926407	0.237833798	2.359623155	1.096069326	9.515713278	3.687461677	1.638315434	2.754562733	1.546925287	3.864109469	5.365164354	1.251648477	1.298659678	4.684035702	NA	3.821674461	7.116554556	0.739400511	3.821027846	18.30593672	19.92299128	4.693967272	1.089060035	23.39602544
14050if_31	FDC	2.101774362	5.919114246	8.396996566	3.695041119	3.580682574	5.313444201	5.554282903	6.757196694	NA	1.531698557	0.468686592	10.95905047	0.795201573	9.818362111	0.680542495	0.735223016	3.83315002	0.320837813	0.423640714	0.494368348	1.483635732	2.763273445	7.787014808	5.978917853	3.221147539	5.412280926	2.204324943	2.601708861	7.087728468	4.461375063	4.463586084	6.89610693	1.252645631	4.907656843	1.177650232	0.371826209	6.205963196	0.245112716	7.07637987	2.339306022	4.081857382	4.154226489	3.680070737	3.824767125	2.144802006	3.658590862	3.171623903	5.087156259	1.810579482	1.214064579	7.623320999	1.847581541	2.684461718	3.542569408	1.414391616	6.672238322	0.380432704	5.699082922	8.19330051	4.139092694	1.559403721	22.17008479	5.358081386	2.724056859	3.907501012	0.979687908	5.743175173	6.85330406	0.611224098	0.57297762	1.943273905	2.220376304	3.766185282	6.885149208	1.222852652	3.699889684	11.49968509	10.34070871	2.20815255	0.860461332	14.46806076
14057if_16	FDC	2.216154453	5.841294518	7.702649566	3.211155739	3.374860557	7.630679142	5.282855801	6.588745337	NA	1.615326452	0.452398075	2.409597176	0.796537016	3.292506348	0.167833274	0.902793033	1.059331699	0.089600361	0.259106027	0.564467126	0.262644355	2.280322786	6.801161094	5.875150723	3.952638824	5.929681461	2.496519428	0.187176834	6.903803716	3.909183526	4.438397269	7.290401757	0.677395943	5.040262677	0.974464229	0.911519834	6.285906417	0.454877475	4.569672668	2.842006801	4.04375888	5.445291361	4.888244216	5.642453332	2.064565875	3.227186625	2.406032587	9.323254319	1.883516412	1.441184258	6.045236747	1.728203713	3.034949449	4.000755489	1.007011922	4.298595725	0.374456629	5.006401914	8.548231486	4.678230018	1.542104146	17.87311282	4.488040274	3.198256128	2.964119765	0.927856192	5.365117103	6.183810587	0.576710752	0.696539296	2.546377557	1.394880101	3.284269468	6.077232914	0.80518413	3.391726891	17.37583556	17.53482179	4.03511466	0.926967056	15.44594868
14064if_9	FDC	2.48136566	8.101220077	5.907073511	7.022526382	5.283884186	6.356195565	6.522850222	6.040185032	0.013713031	0.336524047	1.190655378	11.82039034	0.371666458	5.588516671	0.821902465	0.693102079	3.131382582	0.268226832	0.558838163	0.467644117	1.486726042	3.386644773	7.440724108	6.893177601	3.729227159	4.511521548	2.558891798	0.148261134	6.727536042	4.067246402	4.418357825	6.127110061	0.822865414	2.850055112	0.740779019	0.491133217	5.66192787	0.099861169	3.579801186	1.558508348	2.87216746	2.773051308	2.112079903	2.383220052	2.217600951	3.502947473	1.878867921	4.092462109	1.372514479	0.726543511	5.373600141	1.599421616	2.086335639	1.419796229	1.465563622	6.018907423	0.505415437	8.277474849	6.58725988	4.518840574	0.31952484	18.86209611	3.984271963	2.049553095	2.807879546	0.587387579	7.710580487	5.566217777	0.426665941	0.433740787	2.27795283	1.500007217	3.754703839	4.777308254	0.718487133	2.876685701	9.453526435	8.226866681	1.854740269	1.958127909	16.27223742
14069if_50	FDC	1.719627888	2.688918892	7.779152646	3.406550358	2.773242758	4.066540295	3.723577369	5.826384732	0.02965764	2.446148395	0.786705691	9.42057026	0.496281117	8.317539782	0.430971478	0.612269111	1.962007005	0.180922614	0.395579153	0.762458578	1.078724556	2.619542335	6.771895309	5.548784259	2.575306268	4.409761233	3.084832489	0.506131615	5.771242488	4.555586428	5.027016563	6.756650188	0.956956247	2.6966683	1.311875082	0.363777198	5.779948772	0.335417184	4.018515194	2.000444604	3.252252376	3.15798104	3.055253361	3.555985727	1.685594886	3.104698941	2.472744268	4.718110626	1.293214406	1.888173886	5.736669753	1.802297607	1.177184549	3.367732069	1.2351465	4.40727902	0.611280763	3.993027495	6.811845888	7.102369284	0.925975621	16.26392592	4.366653627	1.89821998	2.579408493	0.706223942	6.274928338	5.691410566	0.474611217	0.602539985	1.924472173	1.848573913	3.954833745	6.141812728	0.860833015	3.448313086	15.16564712	14.52303539	1.743437817	0.812524888	20.12538264
14084if_35	FDC	3.988171107	7.482671582	9.153245781	5.815857122	9.155981744	6.094117793	5.264299074	5.926085136	0.021897246	0.331431278	0.830570201	4.658640007	0.520846206	3.083947718	0.294198895	0.54116579	0.864918308	1.28497903	0.216155752	0.774840191	0.408252764	1.589030165	6.015313941	4.457793174	3.218805802	6.893462421	2.573266773	0.157636903	5.495427928	1.525631623	1.645950925	4.478703457	0.944848315	4.674732378	0.740100161	0.565597264	6.144390953	0.095469658	4.513525933	1.253456031	3.026779345	1.849736595	1.645032869	2.17023837	2.046570298	2.639000334	1.401496127	3.277591519	1.308606505	0.316065922	5.554907464	1.445844263	1.948338092	4.575385473	1.409666	14.94613895	0.658704616	6.112788221	NA	7.079010404	0.450967457	16.78622616	4.533543695	2.877059847	2.415490355	0.153777267	8.298887583	5.438520305	0.373159727	0.487888682	7.591096713	3.099187277	3.104640184	5.751364936	0.840869371	2.083134071	8.501544878	9.243655596	2.413567055	0.963504981	14.97245626
14050if_24	FDES	1.505023338	5.095980813	3.109812858	3.434229692	2.690189783	3.315112254	3.591450402	3.822403198	0.010452758	1.394046885	1.085006578	10.57487181	0.416418547	4.659320635	0.492635676	0.701810021	1.577378237	0.282281957	0.955372324	0.392004649	2.708658252	1.952763033	6.493578943	5.493362054	3.601336942	5.248668086	1.962984692	0.124313126	6.395964726	3.376393297	3.413363271	3.845454074	0.893882748	6.762545556	0.927206603	0.371132563	7.967303942	0.239412048	5.026089347	2.9193616	5.397612742	5.589589829	5.267147759	6.435372431	1.589479842	3.64477782	4.163285675	5.911598828	2.029687193	4.652810437	3.65455125	1.477702358	3.024543665	1.899589969	0.868529611	3.593814359	0.21544388	4.176316451	4.228261415	3.081752127	1.191355492	22.38344605	6.012177981	1.891143193	3.35943858	1.850911716	6.652920725	5.671298196	1.281792922	3.367388606	2.48556878	1.110289486	5.897260967	9.164091343	0.901111156	5.079536513	17.56600898	14.56231816	2.956631608	0.950306292	16.84850159
14057if_9	FDES	2.059200157	7.827556584	5.10327399	2.110206958	2.826567687	7.545650641	4.333973534	4.715776784	0.012235248	1.905342258	1.517029075	17.54161085	0.869868599	13.31973973	1.881588463	1.116407359	5.492763472	0.255397943	0.310627175	0.487216829	5.878188429	5.12135432	7.485514572	6.613523463	4.433026483	5.016114011	2.094225597	0.46665893	6.475333417	3.387147606	3.542707971	3.309585136	2.008548576	4.03162337	1.253629595	0.754644002	6.389254861	0.455789496	4.365822367	2.541560928	2.6955523	4.887123125	3.867555087	3.942302928	2.321280291	3.487199224	1.930310498	4.202218975	3.327588564	2.102600743	5.395083384	1.648282451	1.784442128	1.298184205	1.393295012	8.175116852	0.41220646	9.794690618	7.009467542	3.029036905	1.261943294	24.2955075	5.732267536	2.250970597	3.298056308	1.227686826	6.624088176	3.791929252	0.619242195	0.668505884	1.983518749	1.472398107	4.510353822	9.751620551	1.00744616	3.81180772	18.68634985	17.99752053	2.66688389	2.748606998	18.5947212
14061if_50	FDES	2.278736617	5.220644542	3.728476931	4.090703404	3.773513479	3.831722816	3.318043597	7.011884473	0.018664348	0.212296589	1.57604643	14.69600888	0.515959843	7.378858623	0.515605305	0.489810874	2.478836824	0.439865878	1.916469048	0.36464378	1.450500523	2.691812925	8.373466095	7.533337997	2.883435637	4.364177271	1.762037219	0.412979716	5.117455133	2.881843126	3.340528116	3.495493741	0.690841547	2.484890015	1.152556502	0.383986232	6.212840565	0.054523626	3.050734174	1.841697709	3.078932899	2.871474084	2.869898775	3.380413797	2.054403959	3.419397643	2.418573958	4.541861922	2.034397979	2.049743617	4.291589764	1.281228103	1.725064386	3.878141641	1.747117785	5.621132532	0.648894881	6.557707407	7.08433163	3.557282244	0.278796445	12.86096797	4.751867306	1.496679695	2.491148764	1.145317444	6.395129695	3.874841173	0.599545555	1.058593149	2.377822269	0.43307385	6.125254349	5.694158117	0.867606491	4.165169524	12.31978394	12.01879243	1.849163196	1.65695482	17.56061743
14069if_43	FDES	1.985171428	6.679821957	4.7102213	2.878709616	2.195222851	6.427010303	5.488604577	5.482341368	0.059021242	2.277892788	2.36444329	5.544203562	0.409047843	3.769210026	0.414985908	0.812521259	1.222438247	0.242581028	0.519181512	0.51650309	1.517590099	2.742746246	7.952347789	6.981948952	3.276800143	4.685918893	3.045076358	0.691430695	7.255372473	3.953310423	4.475874319	5.151505291	0.88173526	3.425437061	1.106447762	0.363098567	6.448626041	0.308706802	4.565503721	2.714737847	3.420524571	4.326088363	3.689100157	4.131475439	2.114992637	3.332635957	2.765881925	4.843891606	1.87644633	1.881382407	7.452364966	1.878423401	2.158570184	2.444471815	1.281387003	6.810794589	1.017390975	5.781700046	8.926123216	6.915207104	0.977173363	20.28194626	5.615623662	2.03027711	3.053308266	0.876924201	8.773761185	5.025332214	0.557687982	1.276703313	2.16471527	1.838515921	5.310457873	7.972670447	0.93050788	4.424771684	19.31945593	16.71629461	4.183269515	1.341103435	17.30651123
14084if_28	FDES	0.678688263	9.970552764	4.979318315	6.324263762	4.314696134	9.049487796	7.713300389	5.866424637	0.025486855	3.114482917	0.818979126	38.79203738	0.766300013	4.256990768	0.935259173	0.960162169	2.79562208	1.022627851	2.397669559	0.521837103	2.377801305	3.99058526	8.565392194	7.955195111	3.561661818	6.494838092	2.13140566	0.196505803	8.175887134	4.475858616	4.29401596	4.506509976	2.569473664	5.140524383	1.97551203	0.564542136	7.652499868	0.09728978	5.37020863	1.441304734	5.391103338	2.339043436	2.597367121	2.845666145	2.071143668	4.272310292	4.769810814	3.61512911	2.010082139	1.007996102	8.00550856	2.004919297	3.012250632	4.670206662	1.32108055	3.713531373	1.064760597	4.202871492	9.593884061	3.265670316	2.335946059	24.76763798	6.807043034	1.445628722	2.900979418	2.002466301	10.57286802	6.095083444	0.811266948	4.291211827	3.14208667	0.745960872	5.446785389	6.422644822	1.066813657	4.892326644	9.814159811	7.705972455	1.858897793	2.343968487	17.32244306
14054if_39	FDLS	0.448726788	1.783052206	5.256145903	1.534426103	2.804447936	2.226766523	3.34403294	6.041304787	0.029327529	1.087919338	1.523079119	8.784465072	0.467804243	9.273953795	0.660661758	1.191808789	3.481002507	0.239506846	1.023315605	0.82846207	2.443501876	2.278748622	6.956226281	5.589205081	2.622297777	4.266097336	2.602358899	1.165575933	6.594306465	4.377027362	4.580067968	4.466532305	9.270594183	5.007747733	2.720941333	0.8611033	7.957148264	0.310976397	3.138986645	2.882665473	5.346848221	3.871882961	2.998962353	3.266533348	2.069384309	4.86770986	3.88364782	3.749850499	1.708961876	2.820010819	4.759369799	1.246020232	2.275014377	3.402406052	0.760897942	1.385162345	1.41906002	0.640244616	3.672985031	1.69162736	1.14808759	11.01312526	7.897880233	2.536984657	3.152995433	1.091642439	5.251848543	6.482192913	1.716223516	2.730603692	2.765026854	0.56841646	4.9636642	8.02958127	1.613598966	4.108964291	17.62716201	16.01069234	1.467217602	4.107660188	17.30747572
14061if_28	FDLS	0.576556302	2.562808966	5.027149045	1.760600081	2.445610842	2.418355664	6.476393271	6.258536369	0.01896844	1.852741924	1.612205299	15.87697939	0.623894303	5.690730496	0.746124366	1.440364179	2.826069503	0.618676519	0.7113	0.852418252	3.018055256	2.46020027	6.791026286	5.850852159	3.689142812	5.497374974	3.278823712	0.123295551	7.849849043	6.960048129	7.824960902	8.965547185	2.452162076	8.231541419	1.442937177	1.149413465	8.770892516	1.09100931	4.403873855	2.981877807	6.624626471	3.681564312	2.979869142	3.314199602	1.997941187	4.126526506	5.208283318	3.790708539	2.040890521	3.204420993	4.998639885	1.544629578	2.881813546	3.549304076	0.884712948	2.106229369	1.117051339	1.907814253	6.235678133	2.287372201	2.25187234	16.98083507	8.044546164	2.228638576	2.684018985	0.880278888	6.222560959	10.61496568	0.908770587	1.639379311	3.42882566	0.457681604	5.104034479	9.71785936	1.421916112	4.500638937	15.10129093	15.75943708	1.997603099	4.082644027	16.46160356
14069if_21	FDLS	0.407639334	3.10257833	5.794984157	1.666258569	2.714468233	2.633532923	6.158724771	4.621215081	0.055245915	2.450760873	1.711891563	13.40344757	0.459607043	15.03520742	0.848338765	0.921614201	8.32883126	0.414307911	1.024839996	2.848211584	3.77783832	3.383478444	8.710415974	8.206796059	4.7884163	4.766382374	2.794978915	2.177667353	8.135749069	7.107253895	8.233398669	8.993029936	3.006459808	6.106009042	1.261354263	0.909465212	8.769444109	0.431999939	3.238496921	2.430818387	5.76580168	2.921998652	2.627872336	3.009724527	1.785753846	3.353711346	5.059260631	5.18620281	2.011534784	7.63830628	4.47652433	1.355805335	2.400221314	5.01415368	0.884113252	4.564313259	1.072258154	3.923625496	6.270144985	1.980579014	1.414336053	13.65993931	7.944816948	1.932828048	2.139414675	0.723371682	7.512244118	10.87932428	0.713835246	1.455712056	2.572358024	0.611827176	5.555827072	10.17708591	1.383889106	4.1017193	14.18114654	14.19120778	1.737973694	3.316699529	16.19347286
14084if_7	FDLS	0.725591462	0.764395896	4.144499382	0.688744602	2.714970094	1.128419223	2.649200414	6.414877706	0.568992354	1.837020456	0.510236264	35.39009001	0.455111298	5.108405719	NA	2.330583264	3.334913825	NA	3.653935005	0.990783696	NA	7.322002815	7.466907754	7.065215434	4.066820381	3.172982603	3.726450967	2.959551676	6.593288975	3.659153142	3.858458073	4.630674352	5.14158969	3.375803617	1.789871713	3.691049712	6.184158508	NA	0.929798648	2.101635448	5.493225259	3.730248115	3.358519979	4.577561445	2.229536415	5.782259423	4.942424483	5.99879865	2.202499479	7.909080646	2.646635286	0.835270318	3.885054052	1.612697114	0.780040402	0.8935086	1.893869423	0.487874701	6.331630137	2.614122799	0.437322626	3.513168403	4.608143827	2.439437526	2.564555438	1.414252646	1.858531252	7.65413427	3.867051459	5.506339926	2.729460208	0.786369331	4.546467131	6.043281315	1.37504864	6.300841667	10.92557355	7.569319384	1.535701409	4.878796235	21.060433
14088if_46	FDLS	0.92901151	1.664140247	4.594952111	1.455365193	2.254774308	2.392548473	2.887749699	5.81477886	0.035308592	2.392591519	0.473124288	10.14438041	0.594784792	5.113810403	0.525852175	0.684970474	1.876935506	0.409512242	0.781158156	0.640934685	1.74884514	2.47508904	6.564431513	5.513446977	3.053024338	4.085153497	1.968897566	0.797871829	5.593365704	3.40140954	3.596516363	3.395311754	3.179977436	4.720199287	1.990610474	0.502632779	8.379508478	0.106469964	1.954738035	2.842768921	4.846796462	4.789796058	3.538161764	3.864538388	1.945134061	3.572392249	4.551888808	3.770988185	1.875376032	8.458271072	3.973089564	0.982717553	2.442165563	4.487407346	0.87184323	0.690139038	NA	0.664152934	5.865567909	5.010380317	1.243464758	8.883781308	5.284538708	2.118896063	2.809222783	1.772833399	4.574353117	6.719023786	1.615508517	2.12249209	2.113997519	0.588679696	4.429705226	7.989088592	1.13594019	3.696173187	26.07576423	22.28668329	2.183215382	3.207822958	20.03928562
14054if_12	FDR12	0.488985264	2.455737074	4.145578561	1.044285224	2.116696492	4.389008346	4.177926686	4.412913963	0.049045482	1.111818579	0.607087985	6.02098486	0.291231281	7.312930922	0.968636201	1.303562228	3.459936023	0.375033193	1.024309447	1.365967026	3.743737024	3.649555984	6.230234298	5.07139428	3.944599328	5.214198555	2.307914765	0.143900138	5.449216854	5.113940551	5.594273542	6.806673498	2.268243131	5.005015513	1.305891897	0.958739455	7.50993616	0.226981465	1.833359246	3.040492358	5.107213886	4.812987271	4.346240533	5.021087068	1.690149036	3.996503977	3.372824013	5.246434861	1.108423842	6.023477904	3.187616841	0.96292755	4.133662277	2.075225442	0.735076689	1.158254614	0.398677028	1.043175501	2.97309699	1.892518116	1.077408099	7.9042325	5.443165237	1.941986209	2.528231468	0.47330733	4.007745107	7.316833475	2.17980226	2.513919641	1.894407865	0.608307299	3.729885433	7.706269576	0.852721099	4.524495321	19.95226787	16.66773884	2.281571243	3.01088063	18.63019214
