Class	Name	MPIMP-ID	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 12h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 36h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_N22 Heat & drought FL Rewatering 60h	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 12h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 36h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Dular Heat & drought FL Rewatering 60h	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 12h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 36h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h	Spikelet_Anjali Heat & drought FL Rewatering 60h
N- Compounds	Ornithine	A162001-101	1.806163845	1.36254633	3.014585191	1.890191997	2.46836167	1.13843397	0.754734955	1.096105558	0.493882498		1.559762946	1.424544694		0.945624966	4.492815094	1.016621976		1.471807334	1.578608612	1.564924478	0.67669103	0.607415674		0.545231296	2.404766582	0.746171592	1.023841678	1.317276686	1.675489554				1.3849242	1.633595946	1.142897642			2.525306223	1.483548767	1.651240222	1.642432821		2.423818772	0.934142323	0.894851657		0.701153832	0.751561109	1.81074864	1.576524615	1.155377547	1.981778967		0.403687377	1.341044393	1.323784258	1.494725189	1.475183679	3.614293285	2.547198847	1.583681561	1.619454488	1.840146781	1.135502864	1.203736076	1.024320182		1.149336065	8.655635	1.576844529	1.647689685	0.909137521	0.74276258	1.344765562	0.99956101	1.56897998	1.053502978	0.881303096	0.922025227	0.951667635	0.587896424	1.717146387	1.889567701	0.719408287	1.612078814			
N- Compounds	Butylamine	A110007-101	8.349395862	7.44135314	10.18940279	6.729505267	8.411129429	8.124226975	13.26296121	9.922384265	8.381591528	8.834856126	7.284213385	8.341813171	8.241535082	7.27518568	7.393489943	7.520161971	8.230639932	11.38289172	6.664274627	7.337455708	8.469703614	7.893799137	10.36389979	8.857373804	9.335125391	7.071685462	7.854600739	10.23306389	8.584443589	10.4447081	7.938188669		9.130143636	8.031844181	11.05363533	10.30789448	7.720652221	8.837930528	7.35303387	8.276168726	8.888908123	8.42361818	7.472748864	7.067266617	8.764838812	15.16768574	7.443927551	8.475168855	8.072084497	7.834313094	7.702323682	7.622980459	8.137996201	7.958310415	7.58321963	8.815965585	9.36203729	8.271933659	8.352331743	8.455333417	8.781715204	7.919549011	9.516530257	9.830846822	9.131380082	7.314937201	8.932054024	7.258596564	33.29243019	7.386938569	7.877227184	8.744078255	7.633953933	9.386706378	6.930083254	7.499182941	7.676996794	7.814891607	7.234668428	11.55696014	10.10504629	7.69558055	7.031091177	8.30702072	9.541838689	9.42335357	6.747292488	9.171414252
N- Compounds	Ethanolamine	A128002-101	10.54360372	10.68926103	12.93693558	9.870124051	11.36544244	6.915430334	13.597977	8.037204282	8.244864231	8.941410391	10.06371785	10.56165679	8.38853878	8.665369037	10.68181172	8.198943826	7.436720155	11.9122482	8.614277727	8.275034157	7.319330209	8.493647123	10.76737315	8.498833943	8.550721787	7.806863788	8.122297834	9.615199755	8.675852228	9.666558164	8.841810231	8.913039734	10.07260467	8.181936907	9.469427536	8.245338228	9.001134415	7.812364702	8.570386897	11.23648875	13.09106426	9.274527214	8.996713826	9.160538124	9.256297496	15.01306707	9.433642713	9.441908823	7.643902862	9.171956325	8.7732598	9.169119847	9.216177329	8.119018643	6.99069464	8.778783412	10.18170227	9.352353925	7.726332555	6.950110928	7.238952967	9.321450162	9.681738053	9.118485014	10.30426104	6.648104423	9.738071084	8.211426395	43.36393136	12.18546834	11.09079998	9.427833092	7.953056912	8.101326783	8.363777542	8.09968131	8.320964233	8.04424045	7.241274646	10.35541938	9.224930159	9.518043216	7.318115857	7.374048222	8.0212044	8.923562858	7.531852146	8.884838803
N- Compounds	Gluconic acid, 2-amino-2-deoxy-	A204015-101	7.776873526			8.223790958	8.484623723	10.92446357	14.77111849	9.811917186	7.825163533		8.858085142	11.72216391			6.994868672	11.3346431	8.189771445	11.0263064		7.251633872	8.050502003	8.297424044		7.530032433	10.76127448	6.72926298	7.344711589	8.269152913	9.658861875							7.728368618					10.23512331		9.601282055						7.477355704																										6.604863214													
N- Compounds	Guanosine	A278001-101	8.703265211	5.575564932	5.199219276	6.280720685	7.053820099						9.291379485	10.2228229			7.363881737																				3.087505768					12.104182	7.481517583		3.840297825		3.276578639														2.659839653										59.94911116	12.17530963	11.35997786	3.287166738		3.741102413														3.608000969
N- Compounds	Indole-3-acetaldehyde acetal	A207005-101	4.340497841	4.357243952	2.764036431	4.519468911	3.868523175	2.340331284	4.271234047	4.411518409	3.391973963	1.58686771	3.50256323	3.237801369	5.161805809	5.20000436	2.645509028	4.314139454	4.193470423	8.382141426	6.913112991	3.546198119	4.192688437	5.245217908	4.083946949	5.077875506	5.302082922	3.29196832	4.586459902	4.222181467	5.460383659	7.578605011	8.722056251	6.486762721	4.297779901	4.714562136	7.684078425	6.575513734	6.434349363	6.019490024	3.686951771	4.634020798	5.721321993	3.791153687	3.880875274	2.371283113	2.846111722	4.127510724	5.197833838	5.395537003	5.962965976	6.310326727	6.705626288	4.908666425	6.318683222	4.270633009	3.451597129	5.25367994	4.233793726	2.70331167	7.126382671	6.260869145	7.215379594	8.563459665	4.431741598	8.272855227	10.44108323	6.074575969	6.875344605	7.405674704	26.00453075	4.632587378	4.135931313	6.114228072	5.04475282	8.209473281	9.021018674	5.761724334	6.570842253	4.664793258	4.445015134	10.03607912	10.3890025	7.200900229	6.021500974	3.984454579	5.514148158	5.481801521	7.071396453	4.944244023
N- Compounds	Putrescine	A175002-101	0.926019554	0.629731673	0.679506523	0.81132461	0.808635894	0.571663985	0.699631211	0.786803097	0.735912241	0.487894493	0.829972976	0.859949288	0.743111291	0.834909167	0.720279025	0.89408907	0.787658837	1.253418652	0.947147836	0.757260021	0.900568086	0.860016181	0.843133638	0.957512924	0.838494103	0.781334793	0.826281227	0.995653194	0.916234817	0.495510756	0.522973345	0.428278573	0.460169652	0.54119816	0.678255455	0.554247136	0.431175208	0.48239146	0.335256732	0.603859428	0.700061842	0.377423936	0.562124491	0.734438053	0.589144772	0.667290002	0.808749831	0.965492619	0.593225705	0.594542329	0.844406701	0.768185482	0.477409779	0.482585374	0.46302032	0.554762949	0.541007628	0.578404951	1.379073344	1.08501186	1.053681646	1.20110653	1.052088299	1.314128536	1.405042291	1.097108464	1.197479542	1.060744853	4.200842893	1.425699145	1.320480337	1.434717585	1.224438309	1.74190858	1.342236829	1.130517252	1.384613089	1.13357902	1.291222662	1.998903501	1.549988481	1.920338154	1.380415511	1.018945193	1.173194077	0.97963907	0.971421079	0.908839087
N- Compounds	Pyridine, 2-hydroxy-	A105003-101	4.344202883	4.40820336	4.342299147	2.79814697	3.950600925	4.344441211	3.566414225	4.879151765	4.591433612	4.585412289	3.964129986	3.879757551	3.478895211	3.525451809	2.919712755	4.139529248	4.536233858	5.672604523	3.594705835	3.222143701	3.733218896	4.347315503	4.517608321	3.049002027	5.092221919	3.547056995	5.276356664	4.577368108	5.138916437	5.390360216	5.897033233	7.247447206	5.544452688	4.883406933	5.36983783	5.501592698	4.018264415	4.966297043	3.106752678	4.638688159	4.191662909	4.326213436	3.065228358	4.185829003	3.733363691	7.271362015	3.511637193	5.041689462	3.490853179	4.069778758	3.971156794	5.537491382	5.687967309	4.578347037	4.828816933	4.115746045	5.027178183	3.700072023	4.842764595	4.483239671	3.939874194	3.534573245	4.803607043	4.663120802	3.721641984	3.637113216	3.384944815	3.350444227	10.79956213	4.229567213	3.513994396	3.649977654	3.038977097	4.004733899	3.760035191	3.232519295	3.874570092	3.337398297	3.156914311	5.464631864	4.773483625	3.576194846	3.023414949	3.779855892	4.052300111	3.982591314	3.452439795	4.490642605
N- Compounds	Pyridine, 3-hydroxy-	A114003-101	0.52044492	0.410660569	0.593477628	0.398762618	0.482195683	0.454986912	0.820135256	0.563973324	0.573383581	0.42675718	0.480606801	0.428361233	0.504901879	0.426246605	0.438800536	0.509555574	0.425028916	0.748832135	0.502369682	0.418809757	0.490619233	0.59398273	0.619912128	0.470622592	0.532007646	0.513445166	0.473778119	0.609957067	0.551628781	0.701233499	0.682221979	0.601113668	0.631147431	0.617940819	0.865988727	0.758115047	0.568742398	0.525401154	0.469775595	0.503924332	0.682267015	0.585833607	0.50897235	0.50126726	0.439890379	1.06436298	0.583495886	0.519137463	0.640975673	0.464806316	0.460119562	0.543381386	0.588637575	0.523138193	0.487702396	0.651324385	0.616230472	0.536204107	0.546147608	0.485572208	0.488517491	0.524064	0.499083487	0.672767199	0.468471777	0.414355834	0.461973942	0.477887956	2.170884577	0.504310576	0.505071152	0.559577325	0.486533089	0.661967622	0.411493066	0.440165231	0.396765262	0.573639178	0.382553103	0.710651871	0.741241674	0.419700958	0.487036789	0.424103056	0.623833063	0.447049602	0.500287953	0.50876932
N- Compounds	Spermidine	A226002-101	5.210626334	4.930468237	5.155575186	3.882320055	5.166377215	4.963165025	5.922781546	5.807916636	3.961264642	4.201948587	4.724480297	4.6582456	5.063984321	5.805836242	4.432725644	5.796605744	6.33345671	5.887047046	4.742385843	4.086343686	4.410497863	3.55151938	6.195460332	4.358873537	4.347114957	4.08654102	3.94427148	5.20624415	5.108772955	5.266583076	4.501677724	4.277671384	5.134851111	3.191472948	6.328523796	5.245913685	4.060618901	5.443958706	5.584216001	5.138164511	5.750857092	3.543565432	5.120392474	4.794866917	5.037494878	3.904991126	4.264921286	4.150747156	5.330346295	4.528393648	3.916999362	3.867510177	4.585595317	4.100422313	2.588740283	2.790168588	3.599862577	3.199726026	4.604640825	5.468112633	5.154565976	5.289988282	6.414181221	6.385167868	6.728580524	5.396830799	5.544965285	5.268654013	32.86850124	6.395701747	4.881236923	5.631868205	5.04038602	7.232688981	6.523571504	5.584454693	5.660563519	5.540072048	4.77914074	8.869262299	5.570007057	4.497942132	5.413754008	4.663989096	5.351851379	4.423841721	3.960060317	4.339193683
N- Compounds	Triethanolamine	A163003-101	0.297080714		0.58121483	0.337489868	0.41440545		0.329299334	0.385188254		0.470438995						0.369282621		0.492166051		2.792452771				0.629632416																		3.322416759	0.534361405		0.28595549		0.268806845	0.404190481									0.503849954		0.455222659																	0.283623874	0.26364659			0.425636323				0.413383196	0.592150204	9.553143881	0.73726625	9.10652672
N- Compounds	Tryptamine, 5-hydroxy-	A248001-101	2.18387397	1.195159776	0.895255554	1.760214116	2.092556162	6.277687044	7.181478535	7.117542769	5.122676521	4.401523852	1.934909819	1.632343541	5.559190916	5.665034017	1.829500242	8.262830275	7.08482561	8.353265841	6.239562654	5.863758745	6.135694003	5.74075195	6.21148427	6.916128396	5.640064043	5.576826044	6.719467122	6.168259669	5.731003334	6.678889422	7.878217559	5.440582557	6.139798973	5.686244946	8.127141533	7.178325311	5.16603658	5.221437761	5.573061658	5.94424406	4.175119253	4.088769036	7.772837015	6.34752571	5.7820595	16.45121054	8.221949368	8.152056896	7.247874745	7.690093531	7.591636695	7.523720194	5.910043436	6.149344201	5.31643819	5.222033231	5.66429301	6.573161709	9.641345447	8.535193183	7.977576991	9.087989536	7.741036109	6.576318869	5.027330122	4.911973261	4.425970336	3.609352936	6.757555743	1.13311993	0.919703105	11.25362685	9.804078586	14.10305712	10.92766562	11.24774302	9.452495926	10.47633798	9.576945307	9.618262396	10.37047738	8.724534707	6.142943157	8.610572756	8.190931025	5.398034755	6.975218629	7.208014998
N- Compounds	Uracil	A136001-101	7.329560351	8.963871693	3.005489133	8.981715725	1.158265609	1.978023824	7.617406066	2.697080798	2.143501054		8.546942529	2.392999289	1.95970193	5.390195656	1.042283012	5.752463116		3.9969535	5.877490956	0.991851274	0.772116712	5.532357648	2.091648407	5.476959347	0.864459066	0.996842377	0.906155083	0.819068637	1.120010733		2.450060395	5.757699622			4.708731295	1.24399149	2.473538951		1.051445848		2.688595017		2.014835752				4.817770497	0.864798907	1.216911918	1.768285068	0.939480467	0.762466749	1.020684569	2.710525914		2.535882603	1.921836317	1.235213362	4.281115097	0.703169435	1.374587777	4.918124432	0.944987212	3.750904768	2.772760352	0.736474273	5.852982513	0.908055614	32.00620363	5.799882901	3.054346377	1.412680171	1.47286702	4.186801839	3.740217881	1.731987544	3.537374277	1.570352325	3.684797379	1.282105375	3.234162545	10.51844197	1.16427071	2.021761575	4.284548763	1.620502901	5.36395524	
N- Compounds	Uric acid	A211006-101	1.964884964			1.403085467	1.582852222							1.972980547		1.375808369	1.328876699		2.042795668	2.445378778	2.666412872										2.359808786		1.512558908		1.56540277			1.613486186		1.847031486					1.761963724	4.214362021			2.116769939	8.673206182		1.865048437	10.5205602	13.59620479			1.230482626				1.417234669	1.612486818				1.737847741					9.110807789	1.768186806	1.815116605	1.749350633	2.289291256	1.670935883	2.351197852		1.555854479	2.710001273				3.762560574					1.821761423	
N- Compounds	Uridine	A246006-101	10.60587469	4.268767086	2.445049475	3.260323831	3.289937708	1.905532264					5.627583492	11.71038284			3.609937697	2.162436763		2.876374798										1.923834532			1.875774425				2.293483874	1.935248896				11.02732315	2.510833263		1.597818567				2.059150186	1.688525015													1.963587635								15.01206545	4.518334561	3.838629151			2.289327009	1.722629095													
Phenylpropanoids	Caffeic acid, trans-	A214001-101	0.239948181	1.388191574	0.587761957	0.689313457	0.502318776	0.584414033	1.814127293	2.21614486	1.274854039	0.769380684	0.428090073	0.181762857	1.418672969	0.855325725	0.664709821	0.543199693	0.170472364	1.389153603	0.584362774	0.547867931	0.196359378	1.37594322	0.792500873	1.007145924	0.430510708	0.648836564	0.431226527	0.176087292	0.825812907	0.962323429	0.766242063	0.480616764	0.146049404	0.923287018	14.59820688	1.470149164	1.177267752	1.083539189	1.230568639	0.42555084	2.079841041	0.633955751	1.082148134	0.265793996	0.120870367	0.956701664	0.914872452	0.477987813	0.896665802	0.640775513	0.402912076	0.159605032	0.931808918	0.392226539		1.269355354	0.867648159	0.669120774	0.556531519		1.072432798	0.825005807	0.654469957	2.302362802	1.151353624	1.00955397	4.967366446	1.755679252	4.158028211	0.663312084	0.571171295		0.992733494	1.014557778	0.614906515	0.465435173	0.164589239	0.68055951	0.454387225	0.205694642	1.278496186	0.775038033	0.564370163	0.12734447	1.572018102	0.661574858	0.981780859	0.459262773
Phenylpropanoids	Catechin	A289005-101																															0.324177113				0.257657516			0.321472223				2.657391398						0.283620828	0.260543157					0.217644167																																		
Phenylpropanoids	Cinnamic acid, 4-hydroxy-, cis-	A180006-101	8.534749174	9.871092277	7.095243644	8.373868922	6.363577765	7.088261089	11.12120301	10.29738155	6.691353543	5.928785875	9.852682755	7.965247214	6.888350361	8.191863267	7.935718215	8.87290768	6.473921007	9.898815082	7.477619329	7.227055484	4.852006783	4.856574042	7.308079986	7.416172821	3.756844841	6.651123773	6.539140737	5.783815506	7.619314269	5.947064494	3.534237806		3.014159339	3.622556036	5.795581321	5.146792722	4.043215254	3.22677565	6.004190087	4.62091345	6.528452897	3.131546282	6.204196966	5.003062872	3.834100539		5.532688096	4.420077885	5.256194182	3.324226191	3.207062321		2.98090409	4.028138796		2.929350282	3.919813137	2.979866853	4.444692868	5.703072694	7.724192145	5.277959782	6.430133672	10.33722418	5.343311518	4.385999429	6.341232496	5.586457495	31.54420978	6.874681539	8.41110694	5.297506702	6.105999656	13.50870172	4.70267486	4.322009789	4.12537521	4.73654754	3.688660601	4.456195817	6.409208343	4.319708633	4.246401242	4.452909838	5.363376669	4.945480387	7.571124787	2.674066826
Phenylpropanoids	Cinnamic acid, 4-hydroxy-, trans-	A195001-101	9.316512501	5.694542392	5.925385977	5.780002139	7.427851837	4.59173062	6.473498267	7.471705572	4.949517714	5.416970909	7.739052994	7.912857605	5.812075606	5.117856427	6.10021716	6.707950186	5.501929759	6.063537995	6.09157422	5.978534922	6.168192737	4.528272134	6.55801358	6.260744181	5.608436682	4.582056555	4.60768279	6.289775866	5.360734599	4.544677846	3.379660913	2.726166773	3.839182014	3.067265214	4.728391611	3.640551834	3.191555598	3.262842903	3.669495946	5.652273761	5.002882238	2.5223081	3.655181563	3.034297077	3.256690747	5.973128572	3.485440663	3.751655526	3.977166547	3.754358223	3.215016176	3.304257366	3.631533116	2.955549105	2.743277087	3.750545089	3.705326624	3.261827428	6.300437051	6.55743303	7.207702612	6.377529784	7.25142292	8.451648466	6.197872632	5.560776054	6.652571161	6.765178114	15.98860036	7.732774947	7.449744666	6.019617864	5.847955184	8.120707469	5.179565187	6.182416498	5.098045204	5.14461922	5.42635581	7.951879235	6.412097497	5.288702286	5.654707211	6.166413439	5.453103088	5.596745599	6.175245907	5.490659647
Phenylpropanoids	Ferulic acid, trans-	A210001-101	1.47622104	1.387356831	1.634048179	1.440555358	1.508211718	1.18301076	4.8321557	5.172786025	3.186487548	1.815894153	1.269773645	1.255055206	2.524206295	2.025184356	1.536335995	1.139505419	0.547209161	2.561998868	1.367685042	0.995351657		1.637639995	1.381461847	1.580521951	0.922552301	1.216368018	0.77024226	0.618067897	1.769670282	2.456780577	1.668090258	1.097455538	0.556797687	1.696310996	5.093628936	3.597997365	2.680202877	1.765688223	2.689770273	2.499960031	3.747977226	1.397341722	2.393136711	0.771287715	0.576826878	3.030269616	1.547231208	1.10516408	1.579029051	1.446741181	1.589481968	0.580440365	1.99276559	0.94949431		2.386234211	1.777447307	1.171990969	0.828639528	0.574328844	2.17895174	1.66466551	1.367356784	4.272752361	1.986914438	1.637429123	6.997586488	3.393745383	9.264192248	1.628827388	1.266033612	0.690636899	1.563089338	2.322343168	1.351724262	1.16272814	0.669955744	1.311738577	1.095015701	1.096468992	2.057758097	2.049629313	1.343865687	0.548218206	1.710789023	1.135345285	1.870962386	0.69916794
Phenylpropanoids	Quinic acid, 3-caffeoyl-, trans-	A311001-101																																	0.291725741		14.59820688																								0.112127412																													
Phenylpropanoids	Quinic acid, 5-caffeoyl-, cis-	A301002-101																																																																																								
Phenylpropanoids	Quinic acid, 5-caffeoyl-, trans-	A319001-101	1.660780548	0.528116219	0.49443805	0.689028867	1.089884454	2.504870405	1.71579722	1.960329118	1.869018602	1.477034554	1.171534204	1.125553583	0.917257707	1.067445809	0.603895391	1.83783011	1.86084681	1.025967329	0.784492723	0.959965562	2.663213992	0.936273543	1.429206952	1.056582244	1.505989766	1.009649478	1.738009166	2.28501982	0.604947065	1.961892949	2.660604723	1.92830155	3.214370765	1.064987367	2.677131245	1.757815016	1.949617476	2.792693822	1.615664804	4.882664857	1.139642501	1.592214462	2.854550485	4.837787472	3.579424521	2.881387084	1.693634708	2.352450962	1.534513828	1.588497897	2.556589036	1.710958211	0.929995509	1.454962803	0.939185563	0.733239089	0.653462854	0.834347427	0.42620441	0.44807892	0.204624542	0.359024238	0.23602646	0.431594519	0.340807223	0.572837504	0.322555839		1.655836278	0.387593151	0.29532181	1.115337431	0.422190079	0.510495808	0.379019591	0.603134807	0.624983462	0.215969067	0.267854879	0.584057089	0.20165961		0.15238643	0.404923529	0.15803477		0.209912777	0.369829682
Phenylpropanoids	Sinapic acid, cis-	A207001-101																																																																																								
Phenylpropanoids	Sinapic acid, trans-	A225001-101							3.811742219	2.727932793					3.177090953																2.141266673						3.411975043																													3.080831782			2.936594939								1.73239848										1.896478576			
Phosphates	Ethanolaminephosphate	A177014-101	5.110687114	2.585371459	2.690959032	4.487699502	3.83809125	5.408272158	9.084225937	9.072480105	8.066119113	6.008997612	2.070221081	2.983112013	5.416020577	7.110923897	2.772476969	7.772442976	7.794406211	8.549822571	7.881691636	5.985215533	8.132912038	3.829436768	5.657571547	6.835265664	4.778664213	5.123088552	7.398672755	11.17654957	4.881158813	13.65846829	13.15941674	8.427699323	11.98039481	5.056074655	7.36870316	7.777200421	8.712469537	4.771137637	9.663230536	3.122346864	2.261791814	4.759559972	9.11158467	7.611973582	11.5887789	7.818661038	7.179869839	6.191554814	5.876746663	8.657982254	6.821794208	8.855507543	5.480190147	5.240558945	4.917605445	4.644266742	7.859699037	6.17906182	5.126305693	5.952023093	5.181129439	6.886685326	6.548312824	6.608576516	8.582603164	5.25688857	5.765021306	3.721154108	6.674275053	3.167922073	2.466548829	8.75035204	4.255010755	7.74599937	8.515438676	6.020903766	8.154459224	4.336052228	4.308236248	8.193584679	3.916782777	5.514753605	5.791885388	5.532308739	3.1837256	2.521340759	4.440388415	4.239041522
Phosphates	Fructose-1-phosphate	A230003-101	10.95603396	5.563801017	6.024234983	7.306454405	8.520531962	3.070991165		4.206698802			5.70719133	8.083974773		3.426141666	6.894958342	4.281298884		4.657510955	3.538136665	4.412184316	3.436042973						2.959626507	3.701903799	3.345522969		3.536450635				3.865160582	4.059462761		3.599552226		7.842902577	8.091904725		3.179137684	3.909517275	3.537263673		3.195229178	3.743105078		3.473823591				3.908772683	3.434419851				6.079807534	5.664829055	4.121310114	4.783075731	5.158549495	3.531283204	5.199154458	3.412130386			38.88990713	6.633237166	7.835625348	4.918095404	3.699591877	7.266752756	5.095678069	3.374680502	4.305047727					4.168059015	3.068544594	4.579007562			3.006177175	3.795445594
Phosphates	Fructose-6-phosphate	A232002-101	0.688283267	0.434472054	0.420035347	0.475095122	0.696542405	3.482513866	3.253861528	3.365386924	2.976740718	2.705200952	0.383218357	0.503524688	2.270929386	2.78507975	0.54153159	3.523474435	3.724099123	3.964530162	3.447076111	2.765423964	4.208585014	2.275710068	3.435564099	3.030239803	3.503724319	3.240196543	4.157149005	4.715396447	2.92504428	5.274800132	3.935462302	4.179383759	4.597843388	3.379896298	5.172850165	4.37021231	3.217494588	4.42657223	3.747369568	0.595597948	0.611220177	3.143533689	2.723888548	3.056053646	2.883321234	2.365416007	2.706560919	3.054248452	3.088886865	3.352280588	3.318748337	2.94138443	2.670289069	3.874846632	3.59929593	3.065709553	3.75764354	3.496009421	4.342544816	5.086206181	3.507133898	4.617991956	4.23812402	4.550172173	3.868774469	4.417844258	2.940499644	2.47610579	3.129876628	0.516746821	0.592487507	3.681210199	2.806770166	4.622911601	3.61417064	3.228022285	3.191820568	2.105652893	3.618528779	6.566956792	3.669381505	4.359012746	4.049789004	4.600941067	2.95140927	2.730978273	3.110739235	3.687422088
