	Code	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A137012	A143003	A145016	A147011	A148006	A155004	A159003	A170001	A171003	A174001	A180002	A192014	A203003	A211001	A213001	A214003	A214004	A228001	A237001	A250001	A278005	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Quinic acid, 5-caffeoyl-, trans-	Sinapic acid, trans-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerophosphoglycerol	Phosphoenolpyruvic acid	Phosphoric acid	Phosphoric acid monomethyl ester	Ascorbic acid	Dehydroascorbic acid dimer	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
16007gf_19	FNR60	1.716169003	1.316001229	3.722962658	3.990153937	1.319112095	3.951869993	3.529779408	2.4020085	0.10933304	1.353055073	1.081947434	4.953702348	0.831243477	1.689493881	0.329360108	0.433687919	0.583245126	0.395806151	0.437371408	0.177319393	0.687244873	1.240979598	6.241320878	4.723233814	3.768085811	5.751586349	1.375797565	0.218271461	6.341858619	3.852132472	4.235643856	7.521902179	2.009721575	4.74149657	1.924179407	0.780992472	10.50975294	0.056445939	3.790946295	2.352480587	8.840062214	6.940546185	6.134204882	5.158073322	1.717149456	2.80282779	6.272075097	1.36938193	0.770502782	11.03561257	3.27143419	1.011088126	5.211892895	2.290207478	0.592025818	0.975241304	0.332442492	0.401251549	0.849046627	0.743602484	1.311516122	17.76982182	4.40778043	1.29256448	6.947955017	2.58703936	6.101869213	5.518858482	1.523407163	2.249032546	1.517956629	0.457237096	11.25485274	12.3963993	0.513298372	3.826625794	20.54609803	16.29392869	3.342086727	4.630047399	19.40467855
16010gf_19	FNR60	2.154640962	1.562900181	3.88850809	6.525934858	1.068677003	3.03512344	7.782282519	5.014026886	0.288073496	1.877241421	3.304880577	1.574934809	1.84788853	2.003341667	0.950924496	2.634147092	0.464734043	0.081404139	1.139972749	0.177610591	1.641102231	4.343098462	6.038901495	5.16542969	3.893810634	7.520732535	2.026283967	0.738500796	8.134963746	10.75764909	11.09826849	8.92787255	4.366587713	8.782844164	3.280037211	0.045663422	13.03654459	0.294152532	2.330521927	0.861708509	8.332744874	2.10676106	3.112897076	4.211118007	1.404167554	3.328248342	6.451553719	1.883498335	0.97005614	6.750215577	3.781145682	1.14545831	2.134680651	2.388405897	0.133400128	0.237699818	0.043012841	0.383407091	0.58526627	0.952296291	1.518683945	18.02100859	6.68218158	1.081832046	3.772007161	1.061623837	6.484450128	9.869899136	NA	5.092236705	7.210194088	0.547461866	6.258575277	10.88655079	0.359059149	6.972170782	7.94950178	6.055351957	5.073879786	3.395888868	21.85230372
16013gf_54	FNR60	1.648475104	1.342483613	5.283061972	4.918764746	1.387524583	3.817288946	4.989608516	2.766169534	0.086714217	1.536687199	1.26421018	4.287351654	1.155907614	0.785148611	0.566674431	1.38000206	0.666338597	0.381926945	0.1036356	0.896500561	0.561608484	1.410333422	6.701860614	4.707166814	3.603852407	6.786281366	1.302470619	0.154596009	6.540159414	10.84075982	11.82024505	9.465954667	2.390749689	5.615213717	2.288303492	0.934742893	8.837768261	0.300800921	3.949575991	1.602922892	8.453929474	4.890170187	5.254849088	4.986338118	1.480470749	3.405551755	6.912367669	2.260257777	0.83673353	6.457385073	5.530417537	1.060097409	2.614207297	1.974236882	0.334665122	0.633256674	0.057501575	0.56237939	0.458993094	2.110097864	2.281410176	22.35717038	5.582912528	1.884289129	5.551881192	1.610231903	4.823837361	9.127790642	2.944649135	7.58955592	1.674468593	0.918763982	3.016909968	10.48837956	0.555766838	6.025103416	9.42656064	8.109133257	3.915948457	1.672606871	12.2118693
16013gf_69	FNR60	1.460741359	2.352831289	3.068991669	6.229090415	2.240556682	2.726954963	3.237042181	3.513637164	0.112509892	1.369628067	1.354114087	3.071909378	0.605619095	1.764497966	0.144867637	0.470117812	0.422199193	0.114827944	0.25879622	0.76913392	0.137650748	0.599001414	7.832479368	6.084593113	3.732172926	8.675623629	0.762773396	0.065124118	6.549833143	2.90160589	2.605723078	6.018349316	1.337525595	6.711814215	1.165125333	1.533108956	9.397200204	0.21314714	4.614756774	1.132165265	7.748570609	5.027499124	6.182302152	6.386006255	1.700561914	2.971422157	7.388558896	2.048304819	0.865267986	5.65665929	6.078575993	1.374150969	2.108549859	2.353587784	0.290734783	0.415213734	0.062604194	0.642856319	0.788684091	1.425729397	1.347519436	27.22117681	4.807496965	1.61538459	3.864700132	1.071456126	5.650164123	4.933652923	2.07468598	3.903557361	2.994822715	1.038695505	4.068917102	9.532195146	0.446250935	4.397235063	13.31282526	11.20805902	4.376874082	1.385584233	21.74342998
16018gf_49	FNR60	1.836445558	1.125396168	4.833541626	5.491775954	1.322158905	4.814393619	5.640605587	2.810318368	0.052019456	1.797069162	1.199859352	5.198547822	1.385332858	1.9381662	0.287981418	0.781832465	0.749029386	0.321314524	0.221310446	0.523703834	0.710492579	1.274410477	6.013390774	4.713583598	4.378137534	7.584672993	1.359927414	0.183614818	6.581090597	9.709565881	10.36396994	9.019848056	3.080729287	7.539690513	3.31473618	0.113782013	9.748480707	0.288034561	3.745527285	1.257931104	7.932432893	3.75313814	4.188057945	5.803831997	1.422538161	2.774458048	6.442509686	2.849089557	0.677031439	6.887511315	5.182226116	1.118158448	1.45007188	1.679616296	0.386616822	0.691913672	0.242074919	0.631176463	0.762339195	1.03667879	2.087585604	22.11104309	5.93282306	2.213000762	3.869569661	0.994580772	5.628145755	8.918480999	2.295588785	3.729668268	2.403818074	0.439107064	4.136382782	10.38385638	0.718826315	4.584443086	10.29088592	7.804322994	3.329240201	1.472728772	16.48269321
16007gf_45	FDC	2.783977441	6.567820677	11.4546121	10.19169644	6.282389984	9.420585747	7.644037496	4.904835397	0.099450125	1.949627336	1.842771546	3.995761392	0.751402046	4.493889619	0.04221823	0.32309167	1.111734632	0.128816309	0.87741038	0.546570009	1.076960108	1.498159425	7.318752716	6.703097848	3.248406013	6.055118078	2.303725434	0.218810224	6.921248448	3.880040038	4.371959649	8.232603192	1.699137338	4.610466458	1.277698722	1.240767833	6.412229941	0.23490489	7.234706101	0.561882039	3.742703864	2.000231337	3.040078124	2.704970858	1.898916355	3.416324214	2.474316134	1.278759209	0.713887303	0.80095117	15.12483129	2.05347247	8.19392067	2.036544429	2.118226946	12.230987	1.43962304	8.284344196	10.43631991	5.106572359	1.595480907	33.59737268	4.999995851	2.073141065	3.667067728	1.066315201	3.618076941	8.5900523	0.782595033	0.794660903	0.477880746	0.901130191	3.497085982	9.284610299	1.6131561	1.775439147	3.89203042	3.777734876	1.978370613	1.103527189	29.10885836
16010gf_45	FDC	2.719954259	4.86377704	6.277612139	9.289542472	8.59781343	9.495905435	7.19016599	5.123049214	0.115080133	1.031798236	1.944233627	7.978438262	0.545770855	3.75281525	0.262132794	0.318392068	1.978166941	0.12698467	1.301335197	3.570553942	0.991295389	1.19351272	6.699647565	6.393684706	3.181306202	5.701211733	1.870787858	0.341243732	6.409669278	2.842423801	2.909111126	6.301669513	1.832560467	5.632660849	2.085886755	4.1303955	8.514639463	0.041075399	7.662479119	0.585333347	4.0027058	1.172815093	2.571496688	2.137464691	1.755594945	2.990449078	1.746855039	1.060737503	0.434921427	0.972809488	17.75374639	2.153584982	4.934222897	2.010360195	2.032988089	9.837647551	1.587792235	5.941602739	19.78350049	4.741168589	1.682560706	40.25424699	5.665528083	2.146695216	3.447945494	1.234548832	5.341819487	5.634846296	1.024175807	1.161981348	0.504937196	1.396094656	4.703917403	4.064898839	1.465277221	1.694098313	5.313493557	4.089284923	1.339013016	0.504177466	29.22871804
16013gf_35	FDC	1.966305369	5.902959171	7.464218019	6.588490946	3.346593349	4.568632385	5.419201827	5.130571789	0.190801491	1.502450457	0.748913127	2.599867286	0.567922861	2.055477357	0.130709144	0.043450608	0.808368795	0.049655033	0.154133681	0.738641499	0.103596918	0.49985412	6.969624321	5.549206088	3.37642022	4.783360396	2.204280717	0.1313	6.628068939	4.007795891	4.430755915	6.307196677	1.541597946	4.246619506	1.42354594	1.288572956	6.277059706	0.260013095	6.068022353	1.98547565	5.397018512	7.041783007	6.733166103	4.583433568	2.06714057	3.461200621	3.607342688	2.259346129	0.972488645	1.256099193	8.730413687	1.711912899	9.805477953	2.454850527	2.900924313	4.37496276	1.146749436	4.271895294	9.454813488	5.393467969	1.740466932	21.80930506	4.660908135	2.767058792	4.201164285	1.250020551	5.120844046	7.426424796	0.955590974	1.0786431	1.974318892	1.08954139	2.554480962	8.096350662	1.583035846	2.372675813	13.38062813	11.51445124	2.646102296	0.690865364	14.49335348
16018gf_30	FDC	3.532405807	9.339620281	12.61595543	10.12574216	12.58566287	11.02161479	9.27875981	6.174325941	0.348296549	1.60546047	1.307367966	8.294837353	0.687086053	4.876422043	0.283318504	0.160691406	1.584378656	0.131952725	0.532001797	1.156950625	1.47995864	1.388061281	8.546718232	7.332818522	4.137234529	5.650785216	3.853246779	0.511943444	7.561967617	4.535365573	4.886524152	7.433756351	2.135908138	5.875277307	2.185072855	11.62999378	9.366069918	0.073503487	9.490036122	0.721194109	4.880682756	2.834551839	4.237484915	3.440706371	2.289762701	3.936746972	2.251051261	1.595556066	0.815118129	1.230308669	15.92406356	2.301920327	9.112597886	2.510039481	3.319691295	21.05431459	2.62963268	13.87552011	19.35643263	5.73343626	2.12592518	35.679834	6.55870603	2.993302589	4.66142094	1.423408184	6.156173715	8.132620849	1.172337941	1.472379522	0.553861179	0.844225644	4.504706117	9.69389342	2.215194412	2.441847544	5.476960546	4.283306925	2.041026125	2.194431156	27.11336338
16020gf_30	FDC	1.994503037	5.156647496	8.528862452	8.490165506	2.93880712	7.354144905	5.105740098	4.96249201	0.334338036	1.442609394	0.892957245	4.608473122	0.589843983	5.96199898	0.172423724	0.383339753	0.62388458	0.067388342	0.75757864	0.077853365	0.214635069	2.592695822	7.243724095	5.33829199	2.911534898	5.701963375	1.960338494	0.041456082	6.180112769	3.539641908	3.706840194	5.691819539	1.31454923	5.023807881	1.693692268	4.182289057	7.752202055	0.053652201	5.961154936	0.889161276	4.097675665	4.562244656	5.046600137	3.659593933	1.579707816	3.792292938	3.079223561	2.811220221	0.798014682	2.369675982	9.083477164	1.578717925	10.50262554	1.885855344	1.651232017	8.859170559	0.66861965	6.133446729	8.096958206	4.29491831	1.642362702	22.13444976	5.464096556	2.399828704	3.292356675	1.338508743	4.42326119	6.125613224	1.479175381	1.211367679	0.692286207	0.757545508	4.237082061	8.992146866	1.327561231	2.531779718	17.73296171	12.71595649	2.306145224	0.988940308	26.4488353
16007gf_36	FDES	1.992084	0.569932028	3.032077218	3.891578486	0.661505743	4.492617708	2.235443269	5.617415334	0.058105047	0.791163848	2.659486592	5.555371427	1.137185015	1.307038267	2.890350676	7.28603574	0.909592374	1.13414146	2.768934277	4.022609009	3.781698311	11.68284185	8.973453523	8.51747262	2.943581408	4.503329683	1.414042367	0.709026404	8.217539729	3.441780758	3.804755817	6.557915088	1.052113309	3.086789767	2.010991618	0.590931972	5.314901446	0.384974515	1.911313562	0.399179576	5.313788881	4.305895375	5.203188009	4.436469663	2.24238443	5.672954865	9.441086988	2.791780205	0.456153669	3.249869024	10.29816439	1.248575512	5.273369816	2.337274942	0.66320668	1.385176825	2.1715877	1.574601357	3.125538851	2.163365013	0.919089503	21.5126915	2.810198723	1.807775449	3.102118833	1.162603945	0.648699174	9.566413927	1.704100646	1.236059436	2.879690353	1.265601876	6.404599777	4.006079066	NA	2.938097924	8.408363231	3.472840249	2.53186816	1.46748564	32.53258172
16010gf_36	FDES	2.669201691	0.478741022	3.128465926	4.748007315	0.477567804	3.726523261	2.009975463	6.605319559	0.088419221	0.74366739	5.128643591	13.06808021	1.375202836	16.83417007	NA	13.57062957	8.168524633	6.581060833	4.142259618	NA	NA	23.81657183	8.927912531	7.748599525	3.133758311	2.697125375	2.015051977	2.01433875	9.059189243	2.490274732	2.864485697	6.045233666	1.078251462	3.399663498	2.224155281	0.999080448	5.36817244	0.301633694	1.633862519	0.473298381	4.570460733	3.597719294	3.741346466	3.151788058	1.703938217	4.257838272	8.433422709	1.341786995	0.526953652	4.462352098	8.459433261	1.303124176	2.697012072	2.835745277	0.61941698	1.287009378	2.212225663	1.920216732	4.756783892	4.97819283	0.511741428	11.82070116	2.284537769	1.160244978	1.839716002	0.717326211	0.478229615	6.999572927	1.098753592	0.971363459	1.141121209	0.609623686	6.071594514	2.902521848	2.446616359	3.432150491	8.616479309	3.941780788	1.201430265	1.958937547	29.92634807
16013gf_26	FDES	2.145209581	0.82209449	4.081367482	6.204543148	0.914613644	3.039658254	2.646184099	6.136112627	0.105374533	0.925648014	3.893344263	7.333794446	1.077410603	2.827339252	4.684937078	6.874283829	1.114308	1.931280531	3.031051574	13.99017328	12.10255813	19.22487843	8.386025746	6.994521013	2.969821228	3.415234968	2.190506691	2.380118825	8.365754688	2.351699089	2.640958823	4.308995289	2.190630142	3.848095096	2.908363702	1.144853449	5.612181222	0.045562777	2.183189957	0.384315422	5.106192481	1.789693399	2.4468413	3.328042738	1.780165605	4.088975367	7.549156726	1.596627106	0.383655931	1.439846229	10.96047757	1.494980046	3.955847622	2.869465844	0.96907746	1.863806983	2.937926019	2.346075016	15.61069623	4.891265513	0.476377447	13.17969963	3.151277003	2.910207341	1.729263882	0.516427587	0.593651396	8.468135086	1.008358825	1.857327964	0.831917137	0.724237321	5.627928086	2.651126561	3.314073476	1.951755857	3.850409119	1.368959177	1.716018957	1.36610095	27.96409185
16018gf_21	FDES	2.572911252	0.671014534	3.287777247	3.851229641	0.482616857	3.995679666	2.307405515	6.533729684	0.117845683	1.044440504	3.715162206	11.37645955	1.1158916	11.0158234	2.958060138	6.416161928	3.957629295	3.916555431	5.029719389	NA	9.852278637	20.58478638	10.05573109	9.193768567	2.594927988	3.92511289	2.034350046	4.207237129	9.677552497	2.294511133	2.512706759	4.253739799	2.294145609	3.632174315	3.261099658	5.446061848	6.243986718	0.459378421	1.732008332	0.376517078	5.901872222	3.753583943	4.135515103	3.705127508	2.060757444	4.56380496	9.08609677	1.778654951	0.469660224	7.689791493	9.896935334	1.314453121	2.504105386	2.159703477	1.089869922	2.204260428	3.258993821	2.713928429	5.828534512	7.241614771	0.690302795	15.10433704	2.663022531	1.881776905	1.933967553	0.553261921	0.388898603	6.797838831	1.410110772	1.561345926	1.40987276	0.646717701	9.759886339	3.72725957	3.073020458	3.253840811	7.113454322	2.499075281	1.178772116	3.099800446	28.3208838
16020gf_21	FDES	3.226279915	0.577072274	3.726870807	5.533599707	0.475976041	4.679769852	2.499886551	8.984755193	0.21406737	0.871565129	2.911645806	9.13281769	1.538829409	7.922822616	5.784135823	13.56570518	3.122286224	3.75443467	4.690149243	14.07981573	7.696174849	21.18008565	10.03229578	9.768205503	3.311517114	4.487605787	2.937541741	1.423031828	10.70609212	4.403723593	4.649555534	6.832195638	1.419374274	3.916200151	2.046188792	1.666759174	6.728026333	0.054970893	1.922653649	0.216463483	7.238037728	2.927374768	4.084046201	4.093816323	2.354860566	6.265550919	13.35006542	2.330751468	0.752070014	5.485312502	13.0379809	1.895915469	3.941255398	3.701485948	0.573606999	0.942138532	1.812208562	0.362696874	4.827296158	5.186405502	0.723017353	18.09926469	3.000514473	1.738889343	1.818052207	0.239492566	0.655840527	8.948747764	1.545300254	1.322936252	2.655488807	0.863968531	7.424157114	2.137930332	3.125622181	2.629712051	1.531644763	0.503302283	2.301002879	1.210929957	35.1100062
16007gf_31	FDLS	0.461730264	2.188723369	3.425092826	0.632327417	2.324695435	2.651038442	3.325994607	7.215918872	0.081215501	1.481327699	0.939841769	2.537381259	0.514545267	9.187924006	0.226778466	1.784331698	2.721026729	0.243195889	0.867849721	3.077506788	2.507774817	2.573578762	6.984708755	5.933969584	2.993098151	4.162869036	1.740990332	1.099717217	6.396565144	2.29631889	2.51771734	3.187335501	3.681547387	2.870556722	1.721260931	0.213706521	4.778824439	0.483063657	2.382890491	5.221383036	3.946112757	4.470402015	2.129600223	2.540438462	1.416712544	5.363745801	3.611761046	1.689098455	5.983605298	1.4054094	6.714241476	1.590684455	1.872585255	3.716202094	0.579860244	0.219884723	0.111955349	0.446564647	6.674258752	3.726484149	0.93380154	9.765649313	6.49587338	1.95205484	2.852022203	0.777097631	7.771471357	3.961365023	0.821496715	2.078124879	6.109951679	3.815233641	4.668732746	5.765880434	1.742034066	5.540065773	33.40133751	37.83591509	3.004256828	1.161558325	10.86366079
16010gf_31	FDLS	0.47369234	2.20405608	5.007445428	0.580093331	2.55453181	3.131570711	3.491133127	6.393077712	0.318481662	1.361644933	1.050637001	2.506453234	0.509133122	8.44468697	1.060167452	2.127762512	3.737113042	0.655481621	1.22187275	0.790247179	2.252184782	1.876984283	7.928102386	6.629515987	3.282537805	5.304465247	1.570171741	0.490684274	6.951171579	2.892346782	3.554724299	3.687092935	2.394093453	3.822502057	0.880458033	0.149160872	6.08097835	0.711810831	2.768044157	8.354287043	4.853631269	6.094638541	2.816648138	3.412080759	1.873398177	6.365688035	6.238937005	2.488315142	6.585558494	1.826555871	5.584612003	1.681886505	2.091366761	5.629986473	0.530813637	0.241754023	0.28884234	0.426705025	17.39301432	4.711189913	1.199606714	8.23821972	6.493049479	3.548783475	3.568060946	1.071554258	6.711287498	5.008705083	0.858891607	0.879338022	6.379223423	4.185066323	4.965305777	5.651322895	1.391657327	6.638155794	39.12202481	45.45824201	2.536135587	1.408039138	4.08846605
16013gf_21	FDLS	0.489338002	1.587822916	3.088023926	0.23334667	1.075547622	1.886903447	2.303205717	9.881808853	0.018527734	1.323567301	0.988008498	1.775469581	0.435411446	18.97008036	3.710743364	7.793411351	5.490897639	0.819982909	3.33882633	9.550716746	11.93102197	13.60749697	6.839549228	6.671905761	2.789828534	4.262700125	3.226904383	1.961817107	7.737286895	3.706939888	4.241028907	2.294443259	1.193676159	2.828621667	0.952426676	0.155776023	5.162442877	0.314049778	0.461212057	4.836828429	4.004952965	4.649862853	1.797459992	2.501620893	1.862701247	7.360114403	4.708931741	2.018853213	7.244157681	4.350635348	2.16661801	0.793727531	2.675487568	6.752340547	0.214337753	0.113357614	0.04769223	0.419028391	4.06661715	2.097235209	0.480682636	1.155473972	4.184969214	2.048611725	3.027320877	1.148707807	7.362683153	2.500808968	0.808441301	1.037691538	9.410936471	1.149777756	8.102282533	3.514968883	1.34870577	5.835302696	33.02615846	33.52555319	3.730979112	1.531496867	25.63727995
16018gf_16	FDLS	0.883719703	6.003969218	4.5301401	1.130877519	3.863298025	2.524595045	3.327899623	8.096622316	0.212023244	1.420044193	1.877437949	5.278585035	0.456226595	11.43493004	0.665738731	1.58766554	5.035118235	0.333931774	1.099371938	7.322111802	5.553490534	2.881759198	8.307523594	7.539136199	3.488667091	5.213610697	2.053962052	4.061315533	8.297208847	2.899786807	3.059060063	4.72156702	2.94511664	5.010013466	1.440844797	0.112784812	7.416143244	0.867758621	4.086507957	3.549269072	4.533527376	6.913214407	3.239355895	3.025665449	1.898701641	5.067426517	3.252656714	1.57099426	3.732092108	2.212809954	7.98264294	1.876287291	3.555097988	4.959913778	0.729239849	0.389209131	0.059016295	0.47028903	6.876466106	5.044531833	1.417499245	16.43539533	9.295149578	2.184566318	2.927251188	1.257260972	8.545575888	4.869594868	1.008170301	1.392959896	6.785701988	1.591308045	5.98747171	8.808261896	1.023746083	5.26008168	26.47599197	26.22710882	3.323602032	2.776939272	19.30789793
16020gf_16	FDLS	0.454793156	1.846154317	2.924163843	0.499903457	1.438766683	1.927176173	3.292551027	6.588583099	0.18941968	1.125874437	0.778874137	2.28837324	0.469579992	12.3651677	0.27881678	2.813221292	2.830619866	0.495120153	2.251045204	4.783761818	3.915833296	4.956892631	7.00732736	6.389953962	3.246454995	4.24662886	1.322524397	1.394118676	5.797411887	2.045782221	2.395110234	2.615915289	3.00581015	3.704974528	1.210932691	0.055589114	5.283276976	1.718760297	1.755019103	8.191060321	4.364134947	4.665868453	2.863453569	3.24576487	1.530659918	5.922121747	4.613032038	1.829391329	6.067661037	3.847061324	3.675635314	1.303585297	3.888052245	6.429975105	0.417620523	0.078580643	0.033395648	0.346882432	4.724284973	2.368222676	2.221111052	5.48785508	5.60534336	1.597078966	2.750402286	0.889348643	8.6980209	3.483403149	0.811036094	1.777452783	9.132621049	3.473620557	6.129311664	5.437664606	1.351148512	6.727838095	45.06225052	58.25798718	3.411725403	1.541616823	16.72652451
